상호명,도로명주소,상권업종중분류명,경도,위도,e음카드
우리집동태탕,인천광역시 계양구 계양대로140번길 16,한식,126.724403361373,37.5362310083484,
마산식당,인천광역시 중구 연안부두로53번길 31,한식,126.604048428425,37.4534291602745,
최고집칼국수·호프,인천광역시 중구 도원서길 19,한식,126.636002489078,37.4666685863928,
장모족발,인천광역시 중구 우현로35번길 26,한식,126.625027106064,37.4710582072858,
곱분이곱창,인천광역시 서구 중봉대로586번길 9-19,한식,126.651996724016,37.5326250556188,
이원아구해물찜,인천광역시 서구 중봉대로612번길 10-12,한식,126.651178572483,37.5333884890872,
현대칼국수,인천광역시 부평구 안남로 260,한식,126.712099174876,37.5052613129911,
서해바다,인천광역시 중구 선녀바위로55번길 7,한식,126.378529834078,37.4413671010442,
정아각,인천광역시 연수구 하모니로 144,중식,126.643210908554,37.3840676862455,
성우정,인천광역시 부평구 백범로442번길 57,한식,126.702475912682,37.4707199736474,
법인을과함께,인천광역시 남동구 음실로 3,한식,126.766037585377,37.4428595059312,
여주영양탕,인천광역시 남동구 복개서로 13,한식,126.727728799115,37.4492827712017,
오투닭갈비부대찌개,인천광역시 서구 원창로 196,한식,126.671138338106,37.5174800671932,
싱싱회천국,인천광역시 계양구 계산로98번길 1,한식,126.723233892775,37.5373365005772,
원갈비,인천광역시 서구 심곡로8번길 4,한식,126.670228304672,37.541768428088,
보글보글찌개마을,인천광역시 부평구 평천로 321,한식,126.725896093154,37.5178901367943,
최종민아구찜,인천광역시 남동구 석산로9번길 25,한식,126.696195335825,37.4639644545954,
바다양푼이동태탕강화읍점,인천광역시 강화군 선원면 중앙로 206-1,한식,126.485796460618,37.7267194765047,
임자도회집,인천광역시 남동구 포구로 13-1,한식,126.738974189322,37.4002929182257,
한우야한우야,인천광역시 서구 원적로124번길 1,한식,126.685070550367,37.496804013165,
진천순대국,인천광역시 연수구 센트럴로 415,한식,126.626682750504,37.4108759742808,
성원삼겹살,인천광역시 서구 가정로98번길 6,한식,126.672217772416,37.4930929580962,
국수와막걸리,인천광역시 계양구 계양산로 106,한식,126.727518903586,37.5475457513239,
대포항코다리,인천광역시 연수구 독배로 20,한식,126.645378492333,37.4224935426944,
해남식당,인천광역시 부평구 부평문화로72번길 10-5,한식,126.724073662336,37.4936489257868,
클래식돈까스,인천광역시 남동구 인주대로623번길 26,서양식,126.706644989229,37.4510523608182,
구월현식당,인천광역시 남동구 인주대로722번길 41-10,한식,126.71818318161,37.4482242324994,
봄베이브로이,인천광역시 연수구 센트럴로 160,동남아시아,126.64314506726,37.3931948050955,
정이품쭈꾸미,인천광역시 연수구 옥련로99번길 44,한식,126.652530365301,37.4272270795203,
성농찬백암왕순대,인천광역시 서구 가정로394번길 8,한식,126.674023791578,37.5198486845489,
민속식당,인천광역시 남동구 석산로 161,한식,126.710167394856,37.4607919576866,
장인닭갈비,인천광역시 서구 청라루비로 76,한식,126.641702664824,37.5323059536509,
불사돈,인천광역시 부평구 백범로422번길 57,한식,126.704919185714,37.4703386670724,
왔다갔다황소곱창,인천광역시 미추홀구 주안로213번길 15,한식,126.693571887358,37.4642189732707,
진경이네,인천광역시 남동구 소래역로 12,한식,126.737172586584,37.3987391747166,
만남식당,인천광역시 강화군 강화읍 중앙로 17-9,한식,126.492865139954,37.7414177478633,
대관령황태해장국,인천광역시 계양구 벌말로601번길 1,한식,126.780276088919,37.5817313201279,
신화장어,인천광역시 남동구 은봉로419번길 35,한식,126.735884782765,37.4117019553621,
황제참치,인천광역시 남동구 인주대로 669,일식,126.711520824877,37.4497849276489,
수만금,인천광역시 미추홀구 경인로 424,한식,126.687054365898,37.4576876010668,
용현갈비,인천광역시 미추홀구 낙섬서로 7,한식,126.633706943473,37.4506235575911,
원조숯불갈비,인천광역시 부평구 경인로1024번길 42,한식,126.733105445921,37.4850380455163,
참치다미시,인천광역시 남동구 문화서로4번길 61-3,일식,126.698250536532,37.4447782113684,
국수집,인천광역시 동구 송현로16번길 1-1,한식,126.63471680787,37.4776749071864,
안성설렁탕,인천광역시 계양구 안남로565번길 2-2,한식,126.709568481961,37.5337537519148,
본죽&비빔밥인천검암점,인천광역시 서구 승학로 577,한식,126.683234167365,37.5674012777408,
돼지꿈,인천광역시 서구 길주로76번길 3,한식,126.670442218752,37.5060083913435,
홍어1번지,인천광역시 미추홀구 경인로 331,한식,126.676797689441,37.4589123975296,
청풍면옥,인천광역시 남동구 석정로 585,한식,126.699559108988,37.4679555102976,
연탄공장,인천광역시 서구 가석로 206,한식,126.676359254217,37.5029253053369,
쉐프감자탕&물갈비,인천광역시 중구 신도시남로142번길 6,한식,126.491493603418,37.4934263731307,
고향옥얼큰순대국강화점,인천광역시 강화군 강화읍 강화대로 347,한식,126.491324235781,37.7427715578274,
수라,인천광역시 미추홀구 인하로67번길 6-27,한식,126.656780271698,37.4515577856649,
우리집밥,인천광역시 계양구 효서로 461,한식,126.747694913139,37.5275794177276,
수차이나,인천광역시 부평구 경원대로1256번길 7,중식,126.709924213037,37.4886234661165,
고담,인천광역시 중구 제물량로 123,서양식,126.628997481349,37.4682686119557,
몬스터레스토랑,인천광역시 미추홀구 학익소로61번길 21-11,서양식,126.671103044293,37.4429848543296,
대식가,인천광역시 부평구 경인로1099번길 5,한식,126.742056051573,37.4862832937673,
히까리켄,인천광역시 남동구 예술로140번길 33,일식,126.702627745385,37.446654398743,
명천각,인천광역시 부평구 부평문화로154번길 14,중식,126.733381648157,37.4932197966496,
난다곱창,인천광역시 연수구 벚꽃로142번길 14,한식,126.680395385286,37.4155925140275,
민참치,인천광역시 미추홀구 낙섬서로 3,일식,126.633459809784,37.4503164483807,
인아시아F&B,인천광역시 연수구 송도과학로16번길 33-3,동남아시아,126.661251193931,37.3798228727301,
태평양볼테기,인천광역시 부평구 부흥로 265,한식,126.721181934917,37.4988949892138,
대돈단결,인천광역시 남동구 도림로 29,한식,126.727759753463,37.4189006666692,
오일이네한끼,인천광역시 중구 흰바위로232번길 73,한식,126.505733104064,37.4775391150278,
별미순대,인천광역시 연수구 신송로 121,한식,126.651886855904,37.3953923162795,
삼겹의난,인천광역시 미추홀구 인하로47번길 18,한식,126.654890651124,37.4520478379636,
아방궁,인천광역시 연수구 함박로91번길 6,중식,126.686436692386,37.4242404133793,
횡성생고기,인천광역시 동구 송화로20번길 11,한식,126.632654159537,37.4787046677107,
빨대수산,인천광역시 계양구 계양산로 196,한식,126.737624803589,37.5473704199626,
백암왕순대,인천광역시 계양구 임학동로 60,한식,126.737523559876,37.5471990056322,
정가네집밥,인천광역시 남동구 구월로336번길 9,한식,126.728149851265,37.4547258456388,
뻘식당,인천광역시 옹진군 덕적면 덕적북로 26,한식,126.155027296705,37.2280010391136,
융진호,인천광역시 강화군 화도면 해안남로2903번길 56,한식,126.391875511716,37.6405275423332,
먹짱푸드,인천광역시 계양구 계산시장길 10-11,한식,126.72493363986,37.5397191054635,
토담흑돈,인천광역시 미추홀구 주안로 192,한식,126.690919777911,37.4631939270387,
본죽청학점,인천광역시 연수구 용담로 11,한식,126.669129789247,37.4214721779838,
바른찜갈비,인천광역시 중구 마시란로170번길 53-1,한식,126.416318966141,37.4396496334485,
시골손칼국수,인천광역시 계양구 봉오대로477번길 1,한식,126.701770448181,37.5287427868601,
명가한방삼계탕,인천광역시 부평구 부평대로17번길 21,한식,126.72158910789,37.4927871425471,
이대조감자탕,인천광역시 서구 원적로 120,한식,126.68456315447,37.4964512682411,
제물포기사식당,인천광역시 미추홀구 수봉로 54-5,한식,126.657876122837,37.4615711679512,
교동갯벌숯불구이왕새우,인천광역시 강화군 교동면 교동남로 456,한식,126.31640384274,37.7753391616083,인천e음
삼화리,인천광역시 남동구 문화로 83-1,한식,126.698966403465,37.4466180995874,
이대조뼈다귀해장국,인천광역시 미추홀구 토금중로 6,한식,126.634254855025,37.454148197998,
정이품쭈꾸미,인천광역시 미추홀구 석바위로 54,한식,126.679095833545,37.4606936472593,
불타는안창살,인천광역시 남동구 논고개로 117,한식,126.723857781321,37.4016912009312,
미소야,인천광역시 남동구 서창남순환로215번길 27,일식,126.747225439312,37.4251969389456,
진주각,인천광역시 미추홀구 장천로24번길 4,중식,126.64738641808,37.4592517740996,
논골쌈밥,인천광역시 미추홀구 낙섬서로 52-1,한식,126.636527873672,37.4538758980255,
모자온달,인천광역시 남동구 논현남로26번길 6,한식,126.722959614616,37.4033019225551,
어신,인천광역시 부평구 장제로 27,한식,126.728719569239,37.4878572139423,
뜸들이다,인천광역시 서구 청라커낼로260번길 27,한식,126.647042396692,37.5323851031697,
맘쓰정,인천광역시 미추홀구 제일로27번길 2,한식,126.673349302479,37.4591551985762,
별미지교삼화,인천광역시 서구 백범로 872,한식,126.661226757544,37.4855295613215,
푸드킹,인천광역시 서구 검단로487번길 35,한식,126.660197744571,37.6052147909785,
돼지랑찌개랑,인천광역시 연수구 하모니로138번길 11,한식,126.642800190121,37.3849584553251,
마라장터,인천광역시 부평구 부평문화로 97,중식,126.727112694243,37.4944218384034,
만수숯불갈비,인천광역시 남동구 수현로 125,한식,126.738695845453,37.4641471666647,
양자강,인천광역시 연수구 샘말로87번길 3,중식,126.680511254738,37.414908055523,
본가설렁탕감자탕,인천광역시 남동구 하촌로 57,한식,126.732970628797,37.4530159061857,
통큰감자탕찜,인천광역시 미추홀구 미추홀대로669번길 75,한식,126.675617961568,37.4572783393778,
순이네한우,인천광역시 남동구 서판로4번길 14,한식,126.723867095913,37.460671591573,
월악민물매운탕,인천광역시 계양구 장기로 4-1,한식,126.736139890119,37.5769647686171,
소문난해물나라,인천광역시 남동구 석산로 195,한식,126.713614748685,37.4608093723966,
육수당,인천광역시 미추홀구 용정공원로83번길 49,한식,126.648593960303,37.4475692869904,
매울신양푼갈비,인천광역시 부평구 시장로12번길 19,한식,126.72542550024,37.4919581869259,
베테랑종합어시장,인천광역시 남동구 인하로507번길 22,한식,126.703213623335,37.4442411611523,
더존더파티스타,인천광역시 서구 중봉대로 594,한식,126.650277297721,37.5325659165113,
땅스부대찌개완정점,인천광역시 서구 청마로51번안길 11,한식,126.67075460588,37.5918830744009,
신가네,인천광역시 부평구 충선로 344-1,한식,126.735684797972,37.5199216794849,
삼성원,인천광역시 미추홀구 경인로326번길 85,중식,126.675764675522,37.4547108661758,
북경선재도,인천광역시 옹진군 영흥면 선재로 338,중식,126.514243603657,37.2537885607684,
고을래이베리코흑돼지서,인천광역시 서구 승학로236번길 24,한식,126.675121050609,37.5433226933041,
하용호,인천광역시 강화군 길상면 해안남로619번길 24,일식,126.495585794346,37.5977335180513,
짬뽕타운,인천광역시 부평구 장제로340번길 5,중식,126.73257613698,37.5161575084326,
강릉장칼인천,인천광역시 부평구 부평대로64번길 5,한식,126.723031403232,37.4972324830713,
충무칼국수보쌈,인천광역시 강화군 강화읍 고비고개로 169,한식,126.460862231861,37.7410504722379,
오복기사식당,인천광역시 계양구 길마로 86,한식,126.715271140467,37.5336505090441,
무봉리토종순대국,인천광역시 서구 봉수대로1440번안길 28-17,한식,126.65363440535,37.6016818653388,
아!그집,인천광역시 계양구 오조산로7번길 4,한식,126.737612323011,37.5315578837794,
옛고을쭈꾸미랑모밀,인천광역시 부평구 부평문화로 46,한식,126.721178579383,37.4937142088695,
광스시,인천광역시 서구 완정로 29,일식,126.670705432961,37.5953337211209,
생선명가,인천광역시 미추홀구 독배로 488,한식,126.644957138426,37.4614699895106,
호참치,인천광역시 연수구 청명로3번길 16,일식,126.673555157946,37.4169794079321,
우리들포차,인천광역시 남동구 앵고개로847번길 80-9,한식,126.723505177682,37.3992936675632,
한판닭갈비,인천광역시 서구 완정로 31,한식,126.670501258061,37.5954142401953,
옛방망이칼국수,인천광역시 계양구 계산새로 93,한식,126.738505666242,37.5381641831366,
털보김홍재꽃게아구해물,인천광역시 남동구 석산로 105,한식,126.703466373203,37.460369878881,
모도리감자탕.뼈찜,인천광역시 남동구 구월말로 117,한식,126.725351434436,37.4596749300856,
화평식당,인천광역시 부평구 광장로24번길 34,한식,126.726213355748,37.4898696841918,
신의주찹쌀순대,인천광역시 남동구 호구포로 868,한식,126.720231153025,37.459698959682,
예단포1번지,인천광역시 중구 예단포1로 2-10,한식,126.502436023367,37.5314499207751,
무한버섯나라,인천광역시 동구 샛골로 173,한식,126.644755213407,37.4778676958171,
우리집민물장어,인천광역시 서구 서달로 20,한식,126.678339466545,37.500038496983,
초밥,인천광역시 중구 운서2로68번길 21,일식,126.508679793839,37.4833358277336,
키쿄우,인천광역시 남동구 인주대로604번길 49-78,일식,126.704412452701,37.4468661082327,
한계령식당,인천광역시 계양구 아나지로 417,한식,126.738763700059,37.5258210707496,
이가손칼국수,인천광역시 중구 인중로26번길 35,한식,126.640827397542,37.4646921254278,
덕수갈비,인천광역시 부평구 마장로 402,한식,126.704419491164,37.5139640409395,
좋은초밥,인천광역시 서구 염곡로327번길 41,일식,126.667802550522,37.5172274623491,
본가,인천광역시 미추홀구 인주대로 51,중식,126.643950511463,37.459223451928,
황궁쟁반짜장,인천광역시 미추홀구 낙섬서로10번길 27-15,중식,126.635314264244,37.4501059430818,
탕가네,인천광역시 남동구 인주대로591번길 55,한식,126.702716829236,37.4527004041543,
매달,인천광역시 강화군 화도면 해안남로 1842,한식,126.423795324834,37.6049190266713,인천e음
대박집-2,인천광역시 동구 샛골로 166-8,한식,126.645313096091,37.4770404471814,
제줏간송도더,인천광역시 연수구 센트럴로 415,한식,126.626682750504,37.4108759742808,
물길샘,인천광역시 강화군 송해면 장정양오길 272,한식,126.441187881295,37.7925204648366,
마포생갈비,인천광역시 미추홀구 한나루로 377,한식,126.662904528108,37.4417544015614,
서울회집,인천광역시 중구 연안부두로 27,한식,126.603643218042,37.4552568470741,
구이구이롯데인천,인천광역시 미추홀구 연남로 35,한식,126.701514133298,37.4425069392561,
옥이보쌈;족발,인천광역시 미추홀구 주염로 16,한식,126.682019744484,37.4668734559085,
제이브로스,인천광역시 부평구 장제로221번길 8,한식,126.730499481037,37.5054308661098,
현대호,인천광역시 강화군 화도면 해안남로 1429,한식,126.462521370058,37.5913617928268,
풀등,인천광역시 옹진군 자월면 대이작로 158,한식,126.25878764911,37.1721651968076,인천e음
대박곱창,인천광역시 미추홀구 제일로27번길 2-4,한식,126.673393690071,37.4593445330461,
고기탐험대,인천광역시 미추홀구 석정로 432,한식,126.683581984862,37.4663280347961,
마니,인천광역시 남동구 매소홀로 1127,한식,126.748140848894,37.4385969745425,
돼지발,인천광역시 부평구 영성서로 23-7,한식,126.742402674939,37.5203329624545,
에스에이치푸드,인천광역시 미추홀구 경인로 334-21,한식,126.677129609447,37.4579492255048,
어가해물탕아구찜,인천광역시 미추홀구 인하로 236,한식,126.674176791578,37.4481831887381,
토조골산채보리밥,인천광역시 강화군 길상면 신촌로242번길 22-39,한식,126.512751022132,37.6274568993563,
삼복호,인천광역시 강화군 길상면 해안남로619번길 24,한식,126.495585794346,37.5977335180513,
탕화쿵푸마라탕,인천광역시 서구 원적로95번길 5,중식,126.681390473223,37.495280460155,
셰프애불고기,인천광역시 연수구 센트럴로 194,한식,126.641866165651,37.393785610377,
님아,인천광역시 남동구 용천로 144,한식,126.714648145842,37.4625147793238,
고구려짬뽕10101청라루비로점,인천광역시 서구 보석로18번안길 14,중식,126.6255650531,37.5218223453707,
부평아르떼,인천광역시 부평구 부평문화로 98,서양식,126.727147896566,37.4940705280225,
마라순코우마라탕,인천광역시 서구 청라에메랄드로102번길 8,중식,126.656810200653,37.533981627081,
아삼육,인천광역시 동구 인중로 680,한식,126.647210177837,37.4799203324423,
황제왕족발，보쌈,인천광역시 남동구 백범로281번길 27,한식,126.71736697845,37.4609085069233,
꾸이꾸이,인천광역시 남동구 장승로 46,한식,126.737778606356,37.4451968825111,
고구려짬뽕10101,인천광역시 남동구 인하로507번길 34,중식,126.703335971277,37.4447370245959,
강쇠네뻘떡장어,인천광역시 남동구 장승로 45,한식,126.737687289407,37.4454579733588,
향계,인천광역시 남동구 인주대로 664,한식,126.710811239093,37.4491614960366,
장어촌,인천광역시 미추홀구 미추홀대로598번길 7,한식,126.680234218709,37.4508306823489,
왕포차,인천광역시 남동구 구월말로27번길 68,동남아시아,126.720667944552,37.451662982972,
사천반점,인천광역시 연수구 청량로184번길 42,중식,126.654247437399,37.4248173990905,
사시미앤크랩,인천광역시 서구 원적로96번길 26,일식,126.684576000496,37.4933969012539,
우돈나라,인천광역시 부평구 충선로311번길 5,한식,126.734960394874,37.5168476434168,
하나식당,인천광역시 서구 원전로59번길 26,한식,126.643745390949,37.5523953147146,
토부리병천순대,인천광역시 부평구 영성로 34,한식,126.742993088707,37.5196945381722,
향나무집,인천광역시 부평구 함봉로36번길 19-6,한식,126.695237039053,37.4828380805085,
월미낙지만두,인천광역시 중구 월미로218번길 9-2,한식,126.598556537393,37.4765304384233,
배미꾸미,인천광역시 옹진군 북도면 모도로140번길 41,한식,126.406233091389,37.5290502636779,
에이치와이코퍼레이션,인천광역시 미추홀구 매소홀로 23-42,한식,126.631606218383,37.4526533075975,
은행골,인천광역시 남동구 성말로13번길 15,일식,126.701793025865,37.4462648608287,
본죽앤비빔밥카페,인천광역시 서구 경서로69번길 12,한식,126.652237446382,37.5587456046984,
추츄스,인천광역시 연수구 해돋이로 168-2,서양식,126.645677395544,37.3950134657834,
옹고집칼국수,인천광역시 계양구 어사대로 5,한식,126.724775319941,37.5427731167968,
포차식당,인천광역시 계양구 아나지로375번길 20,한식,126.734131194387,37.5273874823409,
오레,인천광역시 서구 건지로318번길 14,일식,126.67716298246,37.4974944604143,
인생짬뽕,인천광역시 계양구 계산로72번길 1,중식,126.720177775492,37.5376536576563,
신포대패,인천광역시 중구 개항로 23,한식,126.625271528916,37.4719149378309,
백세味소家(가)삼미,인천광역시 부평구 장제로 334,한식,126.732466015494,37.5153193279789,
마루메밀,인천광역시 연수구 동곡재로 61,한식,126.671309288972,37.4139097337022,
오대만족,인천광역시 미추홀구 인하로 67,한식,126.655808180912,37.451590998986,
제주까망돼지,인천광역시 계양구 효서로 134,한식,126.710677936022,37.5277197856841,
탐나종합어시장모래내,인천광역시 남동구 구월로 291-1,한식,126.723138775949,37.455876515689,
은행나무집,인천광역시 연수구 청학로12번길 77,한식,126.6678276409,37.4272620443506,
패밀리냉삼집,인천광역시 연수구 랜드마크로 68,한식,126.618415424067,37.4151384078196,
장혁민의부대찌개,인천광역시 연수구 송도과학로16번길 33-2,한식,126.660232226813,37.3804416536265,
골목대장,인천광역시 강화군 강화읍 강화산단로 178,한식,126.498150343924,37.7635228673024,
서방님부대찌개,인천광역시 부평구 갈월서로 10,한식,126.722945088856,37.5083506570234,
쉐프맘식탁,인천광역시 남동구 호구포로 189,한식,126.707689420677,37.4004449709486,
만선꽃게랑낙지,인천광역시 강화군 길상면 해안남로 779,한식,126.480241578709,37.6059739866212,
선녀맘,인천광역시 강화군 삼산면 삼산북로473번길 30-3,한식,126.318442153164,37.7040945740348,인천e음
묵은지삼겹살&매운갈비찜,인천광역시 미추홀구 승학길 99-23,한식,126.679436591957,37.4444133273816,
상하이,인천광역시 중구 산울림로18번길 31,중식,126.516295982421,37.4804930627409,
이해동곤드레정식,인천광역시 중구 영종진로57번길 27,한식,126.57479201736,37.4985939249686,
부산아지매국밥인천백,인천광역시 동구 샛골로210번길 9,한식,126.646379977487,37.4809540059696,
부자횟집,인천광역시 동구 솔빛로 17,한식,126.635399332128,37.4768120506406,
유래김초밥,인천광역시 계양구 계산로 130,일식,126.726617576587,37.5371641827641,
남도순대국,인천광역시 서구 길주로88번길 2,한식,126.671414456468,37.5061011999297,
정석,인천광역시 남동구 인하로 497-28,한식,126.702646570271,37.4447533124086,
중원양꼬치&훠궈,인천광역시 남동구 논현남로 28,중식,126.723309372908,37.4034018535388,
업소명없음,인천광역시 서구 청라루비로 93,한식,126.640102119844,37.5334093124967,
명태랑진땡이,인천광역시 서구 가현로 169,한식,126.66367539323,37.6050085161228,
한양왕족발,인천광역시 부평구 동수로126번길 5,한식,126.732926657401,37.4844429776111,
상록수식당,인천광역시 미추홀구 햇골길 49,한식,126.662232075572,37.4380042752466,
조우곱도리탕,인천광역시 연수구 송도문화로28번길 28,한식,126.655214646082,37.3764716523451,
고기천왕,인천광역시 계양구 안남로565번길 2-2,한식,126.709568481961,37.5337537519148,
라와마라탕1,인천광역시 서구 고산로40번1길 4,중식,126.701420152534,37.5967038308353,
스시하쿠,인천광역시 미추홀구 숙골로 94,일식,126.663317501335,37.4706329085093,
고려왕족발,인천광역시 서구 원적로96번길 26,한식,126.684576000496,37.4933969012539,
미향아구탕찜,인천광역시 중구 연안부두로43번길 17,한식,126.603435378904,37.4539496891166,
대원각,인천광역시 중구 자유공원로 3-4,중식,126.630580512638,37.4750671533448,
상호없는포차,인천광역시 남동구 석산로9번길 12,한식,126.695302735045,37.4638720556186,
낙지마을,인천광역시 계양구 오조산로57번길 7-1,한식,126.737858408175,37.5355949037121,
도새기막창,인천광역시 서구 가정로 142,한식,126.671916673084,37.4972998062878,
독도참치,인천광역시 미추홀구 미추홀대로 731,일식,126.679946095296,37.4627502519807,
갈쌈국수,인천광역시 남동구 아암대로 1454,한식,126.726970892723,37.3872460769694,
백암왕순대,인천광역시 남동구 남동서로 226,한식,126.694008812115,37.4096728161494,
행복이가득한집,인천광역시 중구 개항로53번길 7,한식,126.628252121255,37.4726902072132,
장순네포차,인천광역시 남동구 만수로45번길 8,한식,126.733225970285,37.4606750691589,
상하이,인천광역시 계양구 효서로 182,중식,126.715941387164,37.5269667134536,
청솔식당,인천광역시 중구 서해대로454번길 12,한식,126.635813997306,37.4659111601627,
착한삼겹살,인천광역시 남동구 소래로669번길 47,한식,126.731727363771,37.4498685623354,
언니네,인천광역시 미추홀구 석바위로 98,한식,126.683956331312,37.4606436754305,
대왕조림,인천광역시 부평구 동암남로13번길 5,한식,126.705096586292,37.471222097257,
옛뜰칼국수묵밥,인천광역시 부평구 장제로340번길 26-4,한식,126.733573323106,37.5156552013178,
선진식당,인천광역시 옹진군 대청면 대청로7번길 4-17,한식,124.714276639652,37.8247080670511,
태화관,인천광역시 부평구 수변로 41,중식,126.740131504562,37.490234490453,
선화네,인천광역시 중구 마시란로 15,한식,126.422444564022,37.4247951318649,
샤브작,인천광역시 중구 하늘별빛로65번길 7-4,한식,126.563597279065,37.4887321970702,
바른몰,인천광역시 남동구 논고개로 17,한식,126.731677720668,37.3941226244185,
백년갈비,인천광역시 미추홀구 인주대로 356,한식,126.675994920238,37.4511164695974,
용두레,인천광역시 연수구 예술로20번길 41,한식,126.701045028311,37.4354418178384,
마라영웅,인천광역시 부평구 길주남로 104,중식,126.733298351133,37.5039235336762,
다올,인천광역시 중구 마시란로 106,한식,126.417715246615,37.4315294670365,
기요항,인천광역시 남동구 인하로507번길 63,일식,126.702833012486,37.4461863892414,
해물왕국,인천광역시 부평구 마장로459번길 2,한식,126.70414955899,37.5193062977966,
서당골감자탕,인천광역시 서구 검단로 748,한식,126.683779438185,37.6124341609596,
죽여주는열꼬치,인천광역시 서구 심곡로 206,한식,126.682329214037,37.5512710632812,
라라식당,인천광역시 계양구 임학서로 10,서양식,126.733392697468,37.544162402465,
영인각,인천광역시 서구 건지로334번길 2-1,중식,126.678857507026,37.4979045303018,
온다,인천광역시 동구 샛골로162번길 11,한식,126.645517740269,37.4767977899282,
궁설렁탕,인천광역시 연수구 송도미래로 30,한식,126.647278391163,37.3666451386433,
통통도나,인천광역시 중구 용유서로 421,서양식,126.371642855723,37.45551242386,
짜앤스,인천광역시 남동구 구월남로 272-1,중식,126.719841923589,37.4519313309674,
골목영양탕,인천광역시 중구 도원서길 25-1,한식,126.636091433873,37.466975202525,
전주식당,인천광역시 서구 건지로250번길 105,한식,126.669632629329,37.4895358032905,
장수한방보쌈칼국수,인천광역시 남동구 서판로 18,한식,126.723488492977,37.4621934119633,
회포장,인천광역시 부평구 동수로 7,한식,126.719355168177,37.4854026262208,
자황,인천광역시 미추홀구 경인로326번길 65,중식,126.675805410921,37.4557471384817,
경기호,인천광역시 중구 예단포1로 2-10,한식,126.502436023367,37.5314499207751,
송도식당,인천광역시 미추홀구 인주대로408번길 22,한식,126.681593210428,37.4501676040376,
명스시,인천광역시 연수구 용담로 111,일식,126.677493451594,37.4153143288131,
경성식당,인천광역시 서구 봉수대로1581번길 28,한식,126.638664672865,37.6131876118111,
국대우동,인천광역시 서구 서달로179번길 14,일식,126.677473324994,37.5147314660639,
초원식당,인천광역시 옹진군 연평면 연평중앙로5번길 25,중식,125.702731390934,37.6625035126375,
인천횟집,인천광역시 옹진군 백령면 두무진로 560-14,한식,124.619821975242,37.974856228832,
소금장수네식당,인천광역시 강화군 강화읍 강화대로 205-2,한식,126.507324131328,37.7389743988696,인천e음
왕십리곱창,인천광역시 연수구 학나래로118번길 40,한식,126.697995889791,37.4265951255557,
다손,인천광역시 중구 우현로9번길 63,한식,126.624412353999,37.4696596962141,
풍천장어마을,인천광역시 서구 로봇랜드로249번길 84,한식,126.603471426896,37.5284086009495,
수문통짬뽕,인천광역시 동구 수문통로 41,중식,126.634129076683,37.4799616402798,
주원일식,인천광역시 남동구 문화로133번길 8-5,일식,126.699038004251,37.4513125474516,
유락도,인천광역시 서구 서달로 120,한식,126.67891036012,37.5093293777438,
마레빠네바이더노벰버,인천광역시 연수구 청량로97번길 47,서양식,126.65414424789,37.4153204096057,
숯불화로구이,인천광역시 중구 홍예문로 80-1,한식,126.628291019096,37.4762492995505,
병천순대,인천광역시 부평구 신촌로7번길 3,한식,126.708763035266,37.4848183678528,
홍익돈까스인천미추홀점,인천광역시 남동구 덕골로 2,일식,126.723138988145,37.4220795305013,
미단,인천광역시 연수구 청량로70번길 31,일식,126.658286119484,37.4161613873446,
포항집,인천광역시 남동구 문화서로4번길 61-8,한식,126.698532614929,37.4448870525421,
마시찜숭의,인천광역시 미추홀구 석정로 51,한식,126.643513419427,37.4655832456924,
정글바베큐,인천광역시 연수구 청량로70번길 72,한식,126.657208879562,37.4170592833858,
통족,인천광역시 미추홀구 주안로213번길 15,한식,126.693571887358,37.4642189732707,
미분당,인천광역시 서구 청라라임로 85,한식,126.652620845488,37.5346631455955,
산촌농원,인천광역시 부평구 여우재로26번길 28-21,한식,126.692224673978,37.4812715324147,
새마을식당,인천광역시 남동구 논현남로26번길 22,한식,126.722996250354,37.402554163305,
전라도포차,인천광역시 계양구 계양대로 150,한식,126.722906473396,37.5371465232479,
동인천삼치,인천광역시 남동구 미래로 23,한식,126.704176201523,37.4523346519094,
청정수산조개구이,인천광역시 중구 월미문화로 51,한식,126.597067754947,37.4737682983327,
우리마을셀프장어네,인천광역시 부평구 부흥로 329,한식,126.728579106984,37.498551814976,
두마리찜닭두찜인천,인천광역시 연수구 먼우금로83번길 12,한식,126.667051424092,37.4086448980434,
호남완도마구잡이,인천광역시 중구 월미문화로 95,한식,126.596528788737,37.4709823553256,
영심이네,인천광역시 부평구 경인로1092번길 17-1,한식,126.740735867364,37.485496529,
먹방함박스테이크맛집,인천광역시 부평구 부평문화로80번길 38,서양식,126.723918502784,37.4927926090889,
만의골느티나무집,인천광역시 남동구 만의골로189번길 25,한식,126.771727390486,37.4595663785774,
두리반,인천광역시 미추홀구 석정로301번길 79,한식,126.672115786401,37.4698557537829,
핫오리,인천광역시 부평구 경인로 954,한식,126.725589572964,37.487291362205,
소담정,인천광역시 연수구 인천타워대로 251,한식,126.63286891459,37.3931273061735,
로이스타코,인천광역시 서구 중봉대로586번길 22,서양식,126.651349002829,37.5308031313431,
꼬레아리랑,인천광역시 미추홀구 미추홀대로698번길 22,한식,126.681393908334,37.4598529173319,
남자의자격,인천광역시 연수구 청학로11번길 25,한식,126.661926493556,37.4280652367712,
